n_observations,bayesian_mse,bayesian_mae,bayesian_rmse,bayesian_correlation,bayesian_covariance,dirichlet_mse,dirichlet_mae,dirichlet_rmse,dirichlet_correlation,dirichlet_covariance,spatial_mse,spatial_mae,spatial_rmse,spatial_correlation,spatial_covariance
100,0.4754698221627287,0.4839868253880222,0.6895431981846596,0.3465746595772642,6.078747718954122e-07,0.2370504536670502,0.394945377834079,0.48687827397312583,0.18865608312689555,1.8248226913670715e-07,2.836153744466732,1.271051242243525,1.684088401618731,0.2126965364630293,8.863719694073628e-07
250,0.37353020770576434,0.4586047440404922,0.611171177090154,0.45155600496605985,7.448415870658442e-07,0.28517176129744254,0.4251833201921455,0.5340147575652218,0.2924241411332895,3.619498757120925e-07,1.0929194356562446,0.8425913847548528,1.0454278720486865,0.33894163985123565,9.105853644224082e-07
500,0.296657480918393,0.41341293869192147,0.5446627221670242,0.4171405300180793,5.89815697734556e-07,0.257987347478412,0.4099604515625616,0.5079245490015343,0.35276695453034634,4.3131391584956995e-07,0.5320888474801515,0.5838236997405057,0.7294442045010375,0.3860645747682411,7.357383347326235e-07
750,0.2131562189685073,0.3413952859822392,0.46168844361593814,0.5678544591330241,7.66260091532979e-07,0.21533244476995136,0.37201027938463266,0.4640392707195711,0.46936433199321986,5.741388761325002e-07,0.3589777649174505,0.46562210402188087,0.5991475318462478,0.5082762264369532,8.549030124623558e-07
1000,0.19904107436490823,0.3436116722439882,0.44614019586326026,0.5240464302524377,6.485755957053854e-07,0.20223383290333757,0.36534255200115784,0.44970416153660125,0.45090051112468094,5.184107616340536e-07,0.2592594130332742,0.4033697350053314,0.5091752282203782,0.501383002914845,7.064761953990116e-07
1500,0.15524411993386725,0.29574342347373783,0.3940103043498574,0.6170854082070878,7.391297021131782e-07,0.1877610966993538,0.34568541334926384,0.4333140855076763,0.5374710461892369,6.520763928617856e-07,0.2135144837002326,0.36477557433812285,0.4620762747644945,0.5878348017218539,8.103553995930321e-07
2000,0.11366356537893069,0.26267104463799734,0.33714027552182296,0.7180344548400097,8.400667034613983e-07,0.15157365894797412,0.29892382901968434,0.3893246189852038,0.629943148145686,7.572473624122469e-07,0.15830025512781862,0.30569846622188845,0.39786964589902885,0.6784018501913958,8.882526346501835e-07
2500,0.108559015760104,0.24728961674269168,0.3294829521539832,0.7238454537853267,8.345450121021944e-07,0.12120990535471919,0.2684353994051329,0.34815212961393643,0.6925511723239812,8.051498898787498e-07,0.11981517393732226,0.2618806777031684,0.3461432852697308,0.7363260998251543,9.101078907101056e-07
3000,0.09589514995262016,0.23451054229118637,0.30966942043511525,0.7584066802892239,8.71204384612522e-07,0.10043227676252084,0.2519831791629449,0.3169105185419393,0.7274607867825543,8.091188488010208e-07,0.09838108380070852,0.24234004488042357,0.3136575900575475,0.7656171750829528,9.021366194886377e-07
3500,0.07634820703090907,0.20719454475078608,0.2763117931448259,0.7586638135443041,7.672808053777279e-07,0.09079757656174493,0.23554580759333646,0.30132636220839515,0.725662380698047,7.579233827801175e-07,0.07810324453833449,0.21530692360630602,0.2794695771248357,0.7750946314167815,8.26535573061646e-07
5000,0.05743960420734945,0.17964891362694901,0.23966560914605467,0.8315539887549686,8.674096665093756e-07,0.0649216990161177,0.19515184610646819,0.2547973685423727,0.8113258610232206,8.543969032599497e-07,0.05514684191328451,0.17820065559823237,0.23483364731929815,0.847203361413059,9.044711223442662e-07
7500,0.0467113034629737,0.1631772951374124,0.21612797936170527,0.8449787628263318,8.207163159304289e-07,0.04748410074814224,0.16989719264847927,0.21790846873892314,0.8526957215217743,8.594744877362564e-07,0.0383419269261829,0.15123941291692222,0.19581094690078718,0.8820561571818987,8.862371155845511e-07
10000,0.03125759100670744,0.13794519419152385,0.17679816460220238,0.8870886778678059,8.11593425323887e-07,0.03280685444125056,0.14405926291279034,0.18112662543439206,0.8881379038169115,8.437703355720968e-07,0.025903257698510773,0.12562632307393734,0.16094489025287748,0.9106242742261843,8.562211669945166e-07
15000,0.024071952679657886,0.11913888344394147,0.15515138632850783,0.9127781450215283,8.320613651998142e-07,0.02612331317627478,0.12642432123464045,0.16162708057833247,0.9122318132898674,8.700260731962917e-07,0.02063200313376139,0.11174822837120517,0.14363844587630914,0.9297748962443966,8.771764984875617e-07
20000,0.02185897302893257,0.11599035872056222,0.14784780359860802,0.9167411019439532,8.01357417146394e-07,0.016807909666652743,0.102243613633347,0.1296453225791534,0.938339872367352,8.465773556102806e-07,0.01349184574343819,0.09141477923225445,0.1161544047526317,0.9498122911937705,8.478680488022372e-07
