n_observations,bayesian_mse,bayesian_mae,bayesian_rmse,bayesian_correlation,bayesian_covariance,dirichlet_mse,dirichlet_mae,dirichlet_rmse,dirichlet_correlation,dirichlet_covariance,spatial_mse,spatial_mae,spatial_rmse,spatial_correlation,spatial_covariance
100,0.6883949515582365,0.5630935808815538,0.8296956981678503,0.3312760800227115,1.5838797661527995e-06,0.29156489604853675,0.41835050481996944,0.5399674953629494,0.17933067945010717,4.5902441161626767e-07,2.2542138191011256,1.1779619409936446,1.5014039493424565,0.19471576605822477,1.6255312964836088e-06
250,0.39174415862693013,0.4793991896732919,0.6258946865303541,0.39406466644743265,1.4462702118011001e-06,0.31133334990022227,0.43400177741217416,0.5579725350769715,0.28152384777837536,8.256540552676979e-07,0.9217799105242132,0.7339126050304025,0.9600936988253871,0.304778479552709,1.6742002269826139e-06
500,0.31732443797517706,0.45895073362130573,0.5633155758322125,0.46951690200044277,1.623626884383264e-06,0.2833674809410462,0.41532225545692275,0.5323227225481232,0.3809184420491084,1.1453764837983044e-06,0.4806367419718211,0.5554949678142072,0.6932796996680496,0.41202657319883035,1.7066173910719196e-06
750,0.22476448015334383,0.36181450462475906,0.4740933243079297,0.5641642777460726,1.761494417947206e-06,0.18792637941914486,0.3503104374680141,0.4335047628563553,0.5174831685741519,1.383120867523592e-06,0.27469262440903786,0.41429280247314826,0.5241112710188914,0.5439683963545789,1.8527016500323921e-06
1000,0.18968852501658845,0.33633304357826155,0.43553246149579766,0.5101244490017102,1.3594680119771456e-06,0.19711826407765037,0.3486861010859217,0.443980026665221,0.47591328513024705,1.248416466896034e-06,0.22955694697684287,0.37250682518095085,0.47912101496056597,0.5145148686221939,1.5466030111059576e-06
1500,0.12073945670427182,0.2665167604536871,0.3474758361444315,0.6798054834450348,1.7432374693387378e-06,0.12160993318350699,0.27251224247147443,0.3487261578710536,0.64586618908245,1.5707450403396748e-06,0.13408033642089232,0.2836726306744401,0.3661698191015916,0.6742841188857983,1.8184161003838266e-06
2000,0.10735137536419598,0.2527242947417246,0.32764519737697356,0.7336344464850295,1.9299449920732566e-06,0.1065825585187037,0.2610747072430598,0.3264698431994963,0.727787727070053,1.8882289475154427e-06,0.11271360251478779,0.2671357078507343,0.3357284654520492,0.7564846810597298,2.1151917112077376e-06
2500,0.07877648852255849,0.2026453169713654,0.2806714957429031,0.7833605887722933,1.929534833063017e-06,0.08411512697239103,0.21771390385811762,0.2900260798141971,0.7675286413435143,1.892090908083614e-06,0.08175087199814489,0.2123919457671535,0.285921094006974,0.7980603973888438,2.0650216284118997e-06
3000,0.07809016909736038,0.21133189560538454,0.27944618282839434,0.784731171381699,1.929849892087369e-06,0.06890326189756571,0.20818253772788234,0.26249430831461035,0.7898285613090589,1.8342797670224836e-06,0.0657802577569625,0.20026720993973826,0.2564766222425789,0.8153104311739751,1.971360127742731e-06
3500,0.07143970989746155,0.20625134885953025,0.2672820792673193,0.790349759740159,1.8765317333183634e-06,0.07486389847545231,0.219503692575175,0.2736126796686373,0.7807089469610384,1.8588032387013416e-06,0.06858224141030475,0.2096250805292802,0.26188211357460967,0.8112990253060521,1.9839720342180584e-06
5000,0.047243455281479524,0.17178745816663157,0.21735559638868177,0.8550168924980671,1.95545948026199e-06,0.045803667085376504,0.1676787347250477,0.21401791300117032,0.8589309027268449,1.958974748764081e-06,0.04028533192823627,0.15697080357410237,0.20071206223901011,0.8808483606085576,2.037086944844205e-06
7500,0.039429599762217146,0.15395402174262238,0.19856887913824045,0.8651190476333327,1.854879638015755e-06,0.03402526352831134,0.13690508703638132,0.1844593817844767,0.884557097174224,1.9022133240786943e-06,0.029867903285401197,0.12770077072211156,0.1728233296907602,0.9004190089632145,1.9510600899475726e-06
10000,0.023843828544207798,0.12042678580041648,0.15441446999620145,0.9189631400657772,1.963386512613698e-06,0.02698172923938966,0.12493371814109883,0.16426116168890825,0.9119683020758054,1.993383565807821e-06,0.021855916745214112,0.1133474508648864,0.14783746732548592,0.9290336742533768,2.024826050339036e-06
15000,0.02182625010093984,0.11527307715792039,0.1477370979170088,0.9215565709609347,1.902827359174503e-06,0.015582732715023173,0.09575795651884482,0.12483081636768692,0.9446278803274921,1.959653237286105e-06,0.013421932776250107,0.0893495958476233,0.11585306545901194,0.9523732908810774,1.9746481401238767e-06
20000,0.018284672462975802,0.10764193503048557,0.13522082851016629,0.9325950137385965,1.8889520910017576e-06,0.014357475031821198,0.09064431962790659,0.11982268162506295,0.9479005376000894,1.9404888241562738e-06,0.012427138063694183,0.08391218041716185,0.11147707416188399,0.9545912451141703,1.9440941225279076e-06
